"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"381","1058","5295","324.1060","2.414","1,030.3","1","1_20_F2","2M+ACN+Na; 2M+Na; M+; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+IsoProp+Na+H; M+Na","[5293]; [5293, 5294, 5296]; [5330]; [5293]; [5293, 5328]; [5293]; [5293]; [5327]; [5293, 5294, 5296, 5327]","false","filtered"
"382","1057","5293","302.1243","2.414","725.1","1","1_20_F2","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+Na+H; M+K; M+Na","[5295]; [5294, 5295, 5296]; [5295]; [5295]; [5295]; [5294, 5295, 5296, 5327]; [5328]; [5296]; [5295, 5328]","false","filtered"
"383","1064","5294","319.1501","2.426","588.9","1","1_20_F2","2M+NH4; M+2ACN+2H; M+3ACN+2H; M+ACN+2H; M+ACN+H; M+NH4","[5293, 5295, 5296]; [5384]; [5384]; [5384]; [5384]; [5293, 5295, 5296, 5327]","false","filtered"
"384","1048","5237","457.1114","2.395","497.9","1","1_20_F2","2M+K; 2M+Na; M+K","[5236, 5244]; [5327]; [5236, 5244]","false","filtered"
"385","1062","5328","279.1349","2.425","435.7","1","1_20_F2","2M+ACN+H; 2M+H; M+; M+2H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+IsoProp+H; M+Na","[5327]; [5327]; [5293, 5295]; [5327]; [5327]; [5327]; [5356, 5366]; [5327]; [5293]; [5327]","false","filtered"
"386","1059","5296","340.0800","2.414","294.7","1","1_20_F2","2M+K; M+2K-H; M+H+Na; M+K","[5293, 5294, 5295]; [5293]; [5348]; [5293, 5294, 5295, 5327]","false","filtered"
"387","1070","5327","301.1164","2.443","230.5","1","1_20_F2","2M+ACN+Na; 2M+Na; M+; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+CH3OH+H; M+IsoProp+H; M+IsoProp+Na+H; M+Na","[5328]; [5328]; [5293, 5294, 5295, 5296]; [5328]; [5328]; [5328]; [5328]; [5366]; [5295]; [5237]; [5328]","false","filtered"
"388","1063","5316","435.1847","2.425","153.7","1","1_20_F2","2M+Na; M+2ACN+H; M+CH3OH+H; M+DMSO+H; M+H+K; M+Na","[5312]; [5236]; [5224, 5369, 5377]; [5224, 5377]; [5208]; [5312]","false","filtered"
"375","1067","5372","195.0648","2.442","5,056.8","1","1_20_F1","M+IsoProp+H","[5276]","true","keep_rep"
"376","1051","5273","154.0505","2.404","456.0","1","1_20_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[5276]; [5276]; [5276]; [5276]; [5276]; [5276]; [5276]","false","filtered"
"377","1056","5276","176.0322","2.412","78.2","1","1_20_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+H; M+ACN+Na; M+H+K; M+Na","[5273]; [5273]; [5273]; [5273]; [5273]; [5372]; [5273]; [5240]; [5273]","false","filtered"
"351","619","3334","121.0856","1.391","27,713.3","1","1_1_F1","M+2ACN+2H; M+ACN+H; M+ACN+Na; M+H; M+IsoProp+H; M+NH4","[3259]; [3259]; [3259]; [3276]; [3259]; [3275]","true","keep_rep"
"352","596","3245","388.1243","1.360","9,196.8","1","1_1_F1","2M+NH4; M+NH4","[3248]; [3248]","false","filtered"
"353","610","3300","250.0389","1.380","7,290.9","1","1_1_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+DMSO+H; M+H; M+K; M+Na","[3284]; [3285]; [3284, 3287]; [3285, 3302]; [3284]; [3285]; [3254, 3285]; [3284]; [3285]; [3284]; [3285]; [3283]; [3284, 3287]; [3287]; [3284, 3285, 3302]","false","filtered"
"354","613","3278","131.0507","1.381","4,229.7","1","1_1_F1","2M+3H2O+2H; M+; M+IsoProp+H","[3367]; [3219, 3225]; [3219]","false","filtered"
"355","612","3303","315.1054","1.380","2,992.4","1","1_1_F1","2M+H; 2M+NH4; 2M+Na; M+Na","[3291]; [3269]; [3396]; [3396]","false","filtered"
"356","598","3254","289.1263","1.370","2,546.9","1","1_1_F1","2M+Na; M+; M+IsoProp+H; M+IsoProp+Na+H; M+Na","[3250, 3377]; [3297]; [3285]; [3285, 3300]; [3250, 3377]","false","filtered"
"357","611","3302","266.0113","1.380","2,197.1","1","1_1_F1","2M+ACN+H; 2M+H; 2M+K; M+2H; M+2K-H; M+2Na-H; M+3H; M+ACN+H; M+H; M+K; M+Na","[3287]; [3287]; [3285, 3300]; [3287]; [3285]; [3250, 3377]; [3287]; [3287]; [3287]; [3284, 3285, 3300]; [3287]","false","filtered"
"358","604","3284","272.0207","1.378","2,013.6","1","1_1_F1","2M+ACN+Na; 2M+NH4; 2M+Na; M+2H; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+DMSO+H; M+H+Na; M+Na","[3300]; [3264]; [3287, 3300]; [3286]; [3296]; [3300]; [3285, 3300, 3302]; [3300]; [3300]; [3310]; [3286]; [3287, 3300]","false","filtered"
"359","597","3248","393.0796","1.362","1,813.6","1","1_1_F1","2M+Na; M+DMSO+H; M+IsoProp+Na+H; M+Na","[3245]; [3306]; [3225]; [3245]","false","filtered"
"360","614","3310","226.0242","1.383","1,639.3","1","1_1_F1","2M+ACN+Na; 2M+K; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+CH3OH+H; M+IsoProp+Na+H; M+K; M+Na","[3283]; [3264, 3282]; [3283]; [3282]; [3283]; [3283]; [3283]; [3283]; [3284]; [3376]; [3264, 3275, 3282, 3306]; [3283]","false","filtered"
"361","606","3286","283.0141","1.378","1,605.2","1","1_1_F1","2M+ACN+H; 2M+H; M+2H; M+2Na; M+3H; M+ACN+H; M+H; M+H+Na; M+Na","[3288]; [3288]; [3288]; [3284]; [3288]; [3288]; [3288]; [3284]; [3288]","false","filtered"
"362","608","3288","304.9961","1.378","1,543.8","1","1_1_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[3286]; [3286]; [3286]; [3286]; [3286]; [3286]; [3286]","false","filtered"
"363","617","3396","331.0793","1.385","1,344.8","1","1_1_F1","2M+K; 2M+NH4; 2M+Na; M+2Na; M+2Na-H; M+ACN+Na; M+K; M+Na","[3303]; [3325]; [3366]; [3366]; [3359, 3366, 3370]; [3366]; [3303]; [3366]","false","filtered"
"364","595","3219","154.0504","1.347","1,085.8","1","1_1_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+Na+H; M+Na","[3225]; [3225]; [3225]; [3225]; [3225]; [3225]; [3278]; [3225, 3278]","false","filtered"
"365","594","3225","176.0315","1.343","948.5","1","1_1_F1","2M+ACN+Na; 2M+NH4; 2M+Na; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+2H; M+ACN+Na; M+Na","[3219]; [3259]; [3219]; [3219]; [3219, 3278]; [3269]; [3219]; [3248]; [3219]; [3219]","false","filtered"
"366","600","3259","102.0469","1.374","914.3","1","1_1_F1","2M+H; M+; M+2Na; M+2Na-H; M+3ACN+2H; M+ACN+H; M+H; M+NH4; M+Na","[3296]; [3275, 3276]; [3334]; [3334]; [3225]; [3334]; [3296]; [3264]; [3334]","false","filtered"
"367","607","3287","287.9935","1.378","833.4","1","1_1_F1","2M+ACN+Na; 2M+K; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+K; M+Na","[3302]; [3284, 3300]; [3302]; [3300]; [3302]; [3302]; [3302]; [3302]; [3284, 3300]; [3302]","false","filtered"
"368","602","3291","342.1158","1.377","796.9","1","1_1_F1","2M+3H2O+2H; 2M+NH4; M+NH4","[3303]; [3269]; [3269]","false","filtered"
"369","603","3283","204.0425","1.378","571.2","1","1_1_F1","2M+ACN+H; 2M+H; 2M+K; M+; M+2H; M+2H+Na; M+2K-H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+K; M+Na","[3310]; [3310]; [3282, 3297]; [3359]; [3310]; [3360]; [3297]; [3310]; [3310]; [3300]; [3310]; [3264, 3282, 3297]; [3310]","false","filtered"
"370","601","3269","325.0899","1.376","519.4","1","1_1_F1","2M+3H2O+2H; 2M+H; 2M+Na; M+3ACN+2H; M+H; M+Na","[3303]; [3291]; [3325]; [3225]; [3291]; [3325]","false","filtered"
"371","605","3285","228.0614","1.378","507.9","1","1_1_F1","2M+ACN+H; 2M+H; 2M+NH4; M+; M+2H; M+3H; M+ACN+H; M+H; M+K; M+Na","[3300]; [3300, 3302]; [3282]; [3254]; [3300]; [3300]; [3300]; [3284, 3300, 3302]; [3302]; [3254, 3300]","false","filtered"
"372","599","3250","305.1002","1.370","337.5","1","1_1_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[3377]; [3377]; [3377]; [3377]; [3254, 3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3377]; [3302, 3377]; [3254, 3377]; [3377]; [3377]","false","filtered"
"373","609","3306","397.1112","1.378","208.0","1","1_1_F1","2M+Na; M+2ACN+H; M+2Na-H; M+ACN+Na; M+H; M+Na","[3264, 3282, 3310]; [3248]; [3282]; [3282]; [3264]; [3264, 3282]","false","filtered"
"374","618","3325","341.0638","1.391","122.3","1","1_1_F1","2M+3H2O+2H; 2M+K; M+K","[3396]; [3269]; [3269]","false","filtered"
"345","1031","5162","757.2207","2.344","23,346.2","1","1_19_F5","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+H; M+K; M+Na","[5163]; [5147, 5163]; [5163]; [5163]; [5163]; [5147, 5163, 5172]; [5054]; [5147]; [5163]","true","keep_rep"
"346","1032","5163","779.2024","2.344","4,972.4","1","1_19_F5","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+H; M+Na","[5172]; [5162]; [5172]; [5147, 5162]; [5172]; [5162]; [5162]; [5172]; [5162]; [5172]; [5162]; [5172]; [5147, 5162, 5172]","false","filtered"
"347","1028","5147","795.1771","2.342","476.4","1","1_19_F5","2M+K; M+2K-H; M+CH3OH+H; M+K","[5162, 5163]; [5162]; [5169]; [5162, 5163, 5172]","false","filtered"
"348","1034","5169","841.1723","2.347","315.4","1","1_19_F5","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+DMSO+H; M+H; M+IsoProp+H; M+Na","[5170]; [5170]; [5170]; [5170]; [5170]; [5147]; [5170]; [5170]; [5170]","false","filtered"
"349","1035","5172","801.1868","2.348","296.6","1","1_19_F5","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[5163]; [5163]; [5163]; [5147, 5162, 5163]; [5163]; [5163]; [5163]","false","filtered"
"350","1040","5170","863.1577","2.365","89.4","1","1_19_F5","2M+ACN+Na; 2M+Na; M+2ACN+H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[5169]; [5169]; [5169]; [5169]; [5169]; [5169]; [5169]; [5169]","false","filtered"
"343","1036","5171","611.1628","2.349","930.3","1","1_19_F4","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+Na","[5178]; [5022, 5178]; [5178]; [5178]; [5178]; [5178]; [5178]","true","keep_rep"
"344","1037","5178","633.1451","2.351","333.1","1","1_19_F4","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[5171]; [5171]; [5171]; [5171]; [5171]; [5171]; [5171]","false","filtered"
"341","1029","5159","562.2724","2.344","2,485.2","1","1_19_F3","2M+NH4; M+NH4","[5213]; [5213]","true","keep_rep"
"342","1041","5213","567.2277","2.365","336.5","1","1_19_F3","2M+ACN+Na; 2M+Na; M+ACN+Na; M+Na","[5274]; [5159, 5263]; [5274]; [5159, 5263]","false","filtered"
"339","1042","5207","422.2392","2.376","732.4","1","1_19_F2","2M+NH4; M+H+Na; M+NH4","[5208]; [5312]; [5208]","true","keep_rep"
"340","1043","5208","427.1956","2.377","509.5","1","1_19_F2","2M+NH4; 2M+Na; M+CH3OH+H; M+H+Na; M+NH4; M+Na","[5117]; [5207]; [5118]; [5316]; [5117]; [5207]","false","filtered"
"334","1046","5228","374.1453","2.389","4,686.1","1","1_19_F1","2M+ACN+H; 2M+NH4; M+NH4","[5321]; [5145, 5156, 5167]; [5145, 5156, 5167]","true","keep_rep"
"335","1030","5156","379.1005","2.344","2,316.6","1","1_19_F1","2M+3H2O+2H; 2M+ACN+Na; 2M+Na; M+2ACN+2H; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+H+NH4; M+Na","[5042]; [5167]; [5145, 5167, 5228]; [5219]; [5167]; [5167]; [5167]; [5167]; [5052]; [5145, 5167, 5228]","false","filtered"
"336","1027","5145","395.0746","2.342","696.3","1","1_19_F1","2M+ACN+Na; 2M+K; M+; M+2K-H; M+ACN+Na; M+DMSO+H; M+H+NH4; M+K; M+Na","[5054]; [5156, 5167, 5228]; [5126]; [5167]; [5054]; [5054]; [5053]; [5156, 5167, 5228]; [5126]","false","filtered"
"337","1033","5167","357.1179","2.346","483.1","1","1_19_F1","2M+ACN+H; 2M+H; M+2ACN+2H; M+2ACN+H; M+2H; M+3H; M+ACN+H; M+H; M+H+NH4; M+K; M+Na","[5156]; [5145, 5156, 5228]; [5219]; [5020]; [5156]; [5156]; [5156]; [5145, 5156, 5228]; [5042, 5136]; [5145]; [5156]","false","filtered"
"338","1044","5219","233.0426","2.379","210.8","1","1_19_F1","M+2H+Na; M+3Na; M+H+K","[5156]; [5167]; [5137, 5280]","false","filtered"
"332","1000","5030","497.1637","2.302","2,500.2","1","1_18_F2","2M+Na; M+2H; M+2Na; M+Na","[5043]; [5144]; [5144]; [5043]","true","keep_rep"
"333","1003","5043","513.1376","2.306","373.4","1","1_18_F2","2M+K; M+K","[5030]; [5030]","false","filtered"
"301","1002","5042","369.1185","2.306","26,437.2","1","1_18_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; 2M+NH4; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+K; M+Na","[5014]; [5052]; [5052, 5053, 5136]; [5156]; [5027, 5135, 5136]; [5052, 5136]; [5135]; [5135]; [5052]; [5136, 5167]; [5052, 5136]; [5135]; [5087]; [5064]; [5052, 5053, 5078, 5136]; [5053]; [5052, 5135, 5136, 5218]","true","keep_rep"
"302","998","5021","367.1507","2.300","18,984.3","1","1_18_F1","2M+ACN+H; 2M+H; 2M+Na; M+2H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+K; M+Na","[5022]; [5014, 5022]; [4922]; [5022]; [5022]; [4922, 5022]; [5020]; [5014, 5015, 5022]; [5014]; [5022]","false","filtered"
"303","1006","5054","349.0899","2.308","9,192.3","1","1_18_F1","2M+3H2O+2H; 2M+NH4; 2M+Na; M+2H; M+CH3OH+H; M+DMSO+H; M+NH4; M+Na","[5144]; [5145]; [5055]; [5162]; [5145]; [5066]; [5145]; [5055]","false","filtered"
"304","1004","5052","391.1004","2.308","8,875.1","1","1_18_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+H; M+IsoProp+Na+H; M+Na","[5014]; [5078]; [5042]; [5034, 5078]; [5042, 5053, 5136]; [5078]; [5042, 5136]; [5042, 5135, 5136, 5218]; [5078]; [5042]; [5156]; [5078]; [5042, 5136]; [5078]; [4821]; [5042, 5053, 5078, 5136]","false","filtered"
"305","997","5020","335.1242","2.300","5,538.3","1","1_18_F1","2M+Na; M+2ACN+2H; M+3ACN+2H; M+ACN+H; M+CH3OH+H; M+H; M+IsoProp+H","[4924]; [4972]; [4972]; [4972]; [4821]; [5021]; [5167]","false","filtered"
"306","1007","5055","365.0641","2.308","3,311.7","1","1_18_F1","2M+K; M+K","[5054]; [5054]","false","filtered"
"307","999","5022","389.1325","2.300","2,401.9","1","1_18_F1","2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+Na; M+2ACN+H; M+2H; M+2Na; M+2Na-H; M+3H; M+3Na; M+ACN+H; M+ACN+Na; M+H; M+IsoProp+Na+H; M+Na","[5015]; [5021]; [5015]; [5014, 5021]; [5144]; [5015]; [5021]; [5021]; [5015]; [5021]; [5015, 5137]; [4922, 5021]; [5015]; [5171]; [5014, 5015, 5021]","false","filtered"
"308","1015","5078","413.0826","2.312","1,699.8","1","1_18_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[5052]; [5034, 5052]; [5052]; [5042, 5052, 5053, 5136]; [5052]; [5052]; [5052]","false","filtered"
"309","1010","5059","597.1829","2.308","1,164.2","1","1_18_F1","2M+3H2O+2H; 2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+DMSO+H; M+H; M+Na","[4972]; [5064]; [5064]; [5064]; [5064]; [5064]; [5066, 5068]; [5064]; [5064]","false","filtered"
"310","996","5027","234.1344","2.299","1,117.2","1","1_18_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+H; M+IsoProp+H; M+K; M+Na","[5034]; [5018, 5034]; [5034]; [5034]; [5034]; [5018, 5034]; [5042]; [5018]; [5034]","false","filtered"
"311","1019","5117","451.1931","2.328","1,095.2","1","1_18_F1","2M+ACN+H; 2M+NH4; M+ACN+H; M+DMSO+H; M+IsoProp+H; M+NH4","[5208]; [5123, 5126]; [5208]; [5118]; [5100]; [5123, 5126]","false","filtered"
"312","1012","5034","256.1167","2.308","1,003.4","1","1_18_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3ACN+2H; M+3Na; M+ACN+Na; M+IsoProp+H; M+Na","[5027]; [5018, 5027]; [5027]; [5027]; [5114]; [5027]; [5027]; [5052, 5078]; [5018, 5027]","false","filtered"
"313","1020","5118","455.2254","2.328","998.3","1","1_18_F1","2M+Na; M+2ACN+H; M+3H; M+IsoProp+H; M+IsoProp+Na+H; M+Na","[5114]; [5117]; [5046]; [5208]; [5136]; [5114]","false","filtered"
"314","1005","5053","407.0746","2.308","935.4","1","1_18_F1","2M+K; 2M+Na; M+2K-H; M+2Na; M+2Na-H; M+ACN+2H; M+ACN+Na; M+DMSO+H; M+K; M+Na","[5042, 5052, 5136]; [5137, 5218]; [5042]; [5137]; [5137, 5218]; [5145]; [5137, 5218]; [5015]; [5042, 5052, 5078, 5136]; [5137, 5218]","false","filtered"
"315","1008","5056","375.1653","2.308","895.6","1","1_18_F1","2M+ACN+H; 2M+H; M+2H; M+3H; M+ACN+H; M+CH3OH+H; M+H; M+K; M+Na","[5087]; [5087, 5100]; [5087]; [5087]; [5087]; [4968]; [5087, 5100]; [5100]; [5087]","false","filtered"
"316","1014","5068","536.1986","2.310","802.7","1","1_18_F1","2M+NH4; M+NH4","[5066]; [5059, 5066]","false","filtered"
"317","1023","5135","388.1612","2.338","659.8","1","1_18_F1","2M+ACN+H; 2M+H; M+2ACN+2H; M+2ACN+H; M+2H; M+3H; M+ACN+H; M+ACN+Na; M+H; M+K; M+Na","[5042, 5136]; [5136, 5137]; [5042]; [5042]; [5136]; [5136]; [5042, 5052, 5136, 5218]; [5042]; [5114, 5136, 5137, 5224]; [5137]; [5136]","false","filtered"
"318","1021","5126","456.1481","2.332","578.5","1","1_18_F1","2M+Na; M+2ACN+2H; M+IsoProp+H; M+IsoProp+Na+H; M+Na","[5117, 5123]; [5137]; [5100, 5145]; [5145]; [5117, 5123]","false","filtered"
"319","1024","5136","410.1427","2.338","517.2","1","1_18_F1","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2Na; M+2Na-H; M+3ACN+2H; M+3Na; M+ACN+H; M+ACN+Na; M+IsoProp+Na+H; M+K; M+Na","[5014]; [5042, 5052, 5053]; [5042, 5135]; [5135, 5137]; [5114]; [5042, 5052]; [5042, 5052]; [5135]; [5135]; [5042, 5167]; [5135]; [5042, 5052, 5053, 5078]; [5042, 5052, 5135, 5218]; [5014]; [5118]; [5114, 5135, 5137, 5224]","false","filtered"
"320","1025","5137","426.1167","2.338","415.6","1","1_18_F1","2M+ACN+H; 2M+K; M+; M+2ACN+2H; M+2ACN+H; M+2K-H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H+Na; M+K","[5053, 5218]; [5135, 5136]; [5219]; [5053]; [5053, 5218]; [5135]; [5053, 5218]; [5053, 5218]; [5015]; [5015, 5022]; [5126]; [5114, 5135, 5136, 5224]","false","filtered"
"321","1017","5087","397.1475","2.314","368.8","1","1_18_F1","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+IsoProp+H; M+Na","[5056]; [5056, 5100]; [5056]; [5056]; [5056]; [5056]; [5042]; [5056, 5100]","false","filtered"
"322","1018","5114","471.1994","2.326","333.3","1","1_18_F1","2M+K; M+IsoProp+H; M+IsoProp+Na+H; M+K","[5118]; [5136]; [5034, 5135, 5136, 5137]; [5118]","false","filtered"
"323","995","5018","272.0898","2.297","257.8","1","1_18_F1","2M+K; M+2K-H; M+K","[5027, 5034]; [5027]; [5027, 5034]","false","filtered"
"324","1011","5046","704.3145","2.308","221.8","1","1_18_F1","2M+NH4; M+2Na; M+NH4","[5031]; [5118]; [5031]","false","filtered"
"325","993","5014","405.1057","2.293","199.7","1","1_18_F1","2M+ACN+H; 2M+ACN+Na; 2M+K; 2M+Na; M+2K-H; M+DMSO+H; M+K","[5052]; [5042]; [5021, 5022]; [5136]; [5021]; [5136]; [5015, 5021, 5022]","false","filtered"
"326","1001","5031","709.2695","2.302","189.7","1","1_18_F1","2M+Na; M+ACN+2H; M+Na","[5046]; [4943]; [5046]","false","filtered"
"327","1009","5066","541.1538","2.308","184.7","1","1_18_F1","2M+H; 2M+Na; M+H; M+Na","[5054]; [5068]; [5064]; [5059, 5068]","false","filtered"
"328","1016","5064","619.1654","2.312","176.5","1","1_18_F1","2M+ACN+Na; 2M+K; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+DMSO+H; M+Na","[5059]; [5042]; [5059]; [5059]; [5059]; [5059]; [5059]; [5066]; [5059]","false","filtered"
"329","994","5015","411.1157","2.295","167.3","1","1_18_F1","2M+ACN+Na; 2M+Na; M+2ACN+H; M+2Na; M+2Na-H; M+3Na; M+ACN+H; M+ACN+Na; M+NH4; M+Na","[5022]; [5022]; [5053]; [5022]; [5014, 5021, 5022]; [5022]; [4887]; [5022, 5137]; [5137]; [5022]","false","filtered"
"330","1022","5123","472.1226","2.332","156.8","1","1_18_F1","2M+K; M+K","[5117, 5126]; [5117, 5126]","false","filtered"
"331","1013","5100","413.1199","2.310","71.1","1","1_18_F1","2M+K; M+2K-H; M+K; M+NH4; M+Na","[5056, 5087]; [5056]; [5056, 5087]; [5126]; [5117]","false","filtered"
"298","990","4971","582.2409","2.267","6,610.3","1","1_17_F3","2M+NH4; M+NH4","[4769, 4972]; [4769, 4972]","true","keep_rep"
"299","991","4972","587.1961","2.267","741.3","1","1_17_F3","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[4769]; [4769]; [4769]; [4769, 5020]; [4769]; [4769, 5059]; [4769, 4971]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769, 5020]; [4769]; [4769]; [4769]; [4769, 5020]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769]; [4769, 4971]","false","filtered"
"300","951","4769","587.1964","2.225","554.9","1","1_17_F3","2M+3H2O+2H; 2M+ACN+H; 2M+ACN+Na; 2M+H; 2M+K; 2M+NH4; 2M+Na; M+; M+2ACN+2H; M+2ACN+H; M+2H; M+2H+Na; M+2K-H; M+2Na; M+2Na-H; M+3ACN+2H; M+3H; M+3Na; M+ACN+2H; M+ACN+H; M+ACN+Na; M+CH3OH+H; M+DMSO+H; M+H; M+H+2Na; M+H+K; M+H+NH4; M+H+Na; M+IsoProp+H; M+IsoProp+Na+H; M+K; M+NH4; M+Na","[4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4971, 4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4972]; [4971, 4972]","false","filtered"
"294","955","4823","454.0197","2.233","752.1","1","1_17_F2","2M+ACN+H; 2M+H; M+2H; M+2K-H; M+3H; M+ACN+H; M+H; M+Na","[4861]; [4861]; [4861]; [4763]; [4861]; [4861]; [4861]; [4861]","true","keep_rep"
"295","956","4861","476.0018","2.233","240.9","1","1_17_F2","2M+ACN+H; 2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+H; M+ACN+Na; M+Na","[4818]; [4823]; [4823]; [4823]; [4823]; [4823]; [4818]; [4823]; [4823]","false","filtered"
"296","959","4818","452.0039","2.237","185.0","1","1_17_F2","2M+ACN+H; 2M+H; 2M+NH4; M+2H; M+3H; M+ACN+H; M+H; M+NH4; M+Na","[4872]; [4872]; [4861]; [4872]; [4872]; [4872]; [4872]; [4861]; [4872]","false","filtered"
"297","957","4872","473.9864","2.235","82.7","1","1_17_F2","2M+ACN+Na; 2M+Na; M+2Na; M+2Na-H; M+3Na; M+ACN+Na; M+Na","[4818]; [4818]; [4818]; [4818]; [4818]; [4818]; [4818]","false","filtered"
"256","960","4848","344.1345","2.237","67,810.4","1","1_17_F1","2M+3H2O+2H; 2M+NH4; M+ACN+H; M+IsoProp+Na+H; M+NH4","[4877]; [4850, 4851]; [4813]; [4877, 4922]; [4850, 4851, 4853]","true","keep_rep"
"257","980","4912","217.0975","2.253","53,132.4","1","1_17_F1","M+; M+2ACN+H; M+ACN+2H; M+H","[4921]; [4843]; [4879, 4904]; [4939]","false","filtered"
"258","986","4821","163.0395","2.259","29,549.1","1","1_17_F1","2M+3H2O+2H; M+H+K; M+H+NH4; M+H+Na","[5040]; [4882]; [5052]; [5020]","false","filtered"
"259","985","4943","474.2606","2.257","26,169.9","1","1_17_F1","M+DMSO+H; M+H+2Na","[4663]; [5031]","false","filtered"
