mz	rtime	[EmpCpd]interim_id            	[EmpCpd]ion_relation	neutral_formula	neutral_formula_mass            	name_1st_guess	matched_DB_shorts	matched_DB_records	user_input
130.062835	0.83034223	kp44_129.0566	M0,M+H+	['C9H7N']	129.05660258323002	3-Methylene-indolenine	{'C9H7N': [{'DB_ID': 'HMDB0011664', 'name': '3-Methylene-indolenine'}, {'DB_ID': 'HMDB0033731', 'name': 'Quinoline'}, {'DB_ID': 'HMDB0034244', 'name': 'Isoquinoline'}]}	('C9H7N_129.057849', '', 1)	[]
138.0917631	0.8575337	kp44_129.0566	13C/12C*8,M+H+	['C9H7N']	129.05660258323002	3-Methylene-indolenine	{'C9H7N': [{'DB_ID': 'HMDB0011664', 'name': '3-Methylene-indolenine'}, {'DB_ID': 'HMDB0033731', 'name': 'Quinoline'}, {'DB_ID': 'HMDB0034244', 'name': 'Isoquinoline'}]}	('C9H7N_129.057849', '', 1)	[]
169.0964229	1.4609225	kp45_165.0791	13C/12C*3,M+H+	['C9H11NO2']	165.07905674989667	Benzyl glycinate	{'C9H11NO2': [{'DB_ID': 'HMDB0059934', 'name': 'Benzyl glycinate'}, {'DB_ID': 'HMDB0062402', 'name': '4-Hydroxy-1-(3-pyridinyl)-1-butanone'}, {'DB_ID': 'HMDB0062407', 'name': '5-(3-Pyridyl)-2-hydroxytetrahydrofuran'}, {'DB_ID': 'HMDB0000159', 'name': 'L-Phenylalanine'}, {'DB_ID': 'HMDB0001007', 'name': '3-Pyridinebutanoic acid'}, {'DB_ID': 'HMDB0004992', 'name': 'Benzocaine'}, {'DB_ID': 'HMDB0006044', 'name': 'Norsalsolinol'}, {'DB_ID': 'HMDB0033485', 'name': 'Gentiatibetine'}, {'DB_ID': 'HMDB0033589', 'name': 'Ethyl 2-aminobenzoate'}, {'DB_ID': 'HMDB0034169', 'name': 'Methyl N-methylanthranilate'}]}	('C9H11NO2_165.078979', '', 1)	[]
166.0869516	1.417766	kp45_165.0791	M0,M+H+	['C9H11NO2']	165.07905674989667	Benzyl glycinate	{'C9H11NO2': [{'DB_ID': 'HMDB0059934', 'name': 'Benzyl glycinate'}, {'DB_ID': 'HMDB0062402', 'name': '4-Hydroxy-1-(3-pyridinyl)-1-butanone'}, {'DB_ID': 'HMDB0062407', 'name': '5-(3-Pyridyl)-2-hydroxytetrahydrofuran'}, {'DB_ID': 'HMDB0000159', 'name': 'L-Phenylalanine'}, {'DB_ID': 'HMDB0001007', 'name': '3-Pyridinebutanoic acid'}, {'DB_ID': 'HMDB0004992', 'name': 'Benzocaine'}, {'DB_ID': 'HMDB0006044', 'name': 'Norsalsolinol'}, {'DB_ID': 'HMDB0033485', 'name': 'Gentiatibetine'}, {'DB_ID': 'HMDB0033589', 'name': 'Ethyl 2-aminobenzoate'}, {'DB_ID': 'HMDB0034169', 'name': 'Methyl N-methylanthranilate'}]}	('C9H11NO2_165.078979', '', 1)	[]
206.0451414	1.6184143	kp45_165.0791	13C/12C*2,K/H	['C9H11NO2']	165.07905674989667	Benzyl glycinate	{'C9H11NO2': [{'DB_ID': 'HMDB0059934', 'name': 'Benzyl glycinate'}, {'DB_ID': 'HMDB0062402', 'name': '4-Hydroxy-1-(3-pyridinyl)-1-butanone'}, {'DB_ID': 'HMDB0062407', 'name': '5-(3-Pyridyl)-2-hydroxytetrahydrofuran'}, {'DB_ID': 'HMDB0000159', 'name': 'L-Phenylalanine'}, {'DB_ID': 'HMDB0001007', 'name': '3-Pyridinebutanoic acid'}, {'DB_ID': 'HMDB0004992', 'name': 'Benzocaine'}, {'DB_ID': 'HMDB0006044', 'name': 'Norsalsolinol'}, {'DB_ID': 'HMDB0033485', 'name': 'Gentiatibetine'}, {'DB_ID': 'HMDB0033589', 'name': 'Ethyl 2-aminobenzoate'}, {'DB_ID': 'HMDB0034169', 'name': 'Methyl N-methylanthranilate'}]}	('C9H11NO2_165.078979', '', 1)	[]
204.0425206	1.3784751	kp45_165.0791	M0,K/H	['C9H11NO2']	165.07905674989667	Benzyl glycinate	{'C9H11NO2': [{'DB_ID': 'HMDB0059934', 'name': 'Benzyl glycinate'}, {'DB_ID': 'HMDB0062402', 'name': '4-Hydroxy-1-(3-pyridinyl)-1-butanone'}, {'DB_ID': 'HMDB0062407', 'name': '5-(3-Pyridyl)-2-hydroxytetrahydrofuran'}, {'DB_ID': 'HMDB0000159', 'name': 'L-Phenylalanine'}, {'DB_ID': 'HMDB0001007', 'name': '3-Pyridinebutanoic acid'}, {'DB_ID': 'HMDB0004992', 'name': 'Benzocaine'}, {'DB_ID': 'HMDB0006044', 'name': 'Norsalsolinol'}, {'DB_ID': 'HMDB0033485', 'name': 'Gentiatibetine'}, {'DB_ID': 'HMDB0033589', 'name': 'Ethyl 2-aminobenzoate'}, {'DB_ID': 'HMDB0034169', 'name': 'Methyl N-methylanthranilate'}]}	('C9H11NO2_165.078979', '', 1)	[]
191.0794491	1.4607564	kp45_165.0791	13C/12C*3,Na/H	['C9H11NO2']	165.07905674989667	Benzyl glycinate	{'C9H11NO2': [{'DB_ID': 'HMDB0059934', 'name': 'Benzyl glycinate'}, {'DB_ID': 'HMDB0062402', 'name': '4-Hydroxy-1-(3-pyridinyl)-1-butanone'}, {'DB_ID': 'HMDB0062407', 'name': '5-(3-Pyridyl)-2-hydroxytetrahydrofuran'}, {'DB_ID': 'HMDB0000159', 'name': 'L-Phenylalanine'}, {'DB_ID': 'HMDB0001007', 'name': '3-Pyridinebutanoic acid'}, {'DB_ID': 'HMDB0004992', 'name': 'Benzocaine'}, {'DB_ID': 'HMDB0006044', 'name': 'Norsalsolinol'}, {'DB_ID': 'HMDB0033485', 'name': 'Gentiatibetine'}, {'DB_ID': 'HMDB0033589', 'name': 'Ethyl 2-aminobenzoate'}, {'DB_ID': 'HMDB0034169', 'name': 'Methyl N-methylanthranilate'}]}	('C9H11NO2_165.078979', '', 1)	[]
188.0701177	1.3953288	kp45_165.0791	M0,Na/H	['C9H11NO2']	165.07905674989667	Benzyl glycinate	{'C9H11NO2': [{'DB_ID': 'HMDB0059934', 'name': 'Benzyl glycinate'}, {'DB_ID': 'HMDB0062402', 'name': '4-Hydroxy-1-(3-pyridinyl)-1-butanone'}, {'DB_ID': 'HMDB0062407', 'name': '5-(3-Pyridyl)-2-hydroxytetrahydrofuran'}, {'DB_ID': 'HMDB0000159', 'name': 'L-Phenylalanine'}, {'DB_ID': 'HMDB0001007', 'name': '3-Pyridinebutanoic acid'}, {'DB_ID': 'HMDB0004992', 'name': 'Benzocaine'}, {'DB_ID': 'HMDB0006044', 'name': 'Norsalsolinol'}, {'DB_ID': 'HMDB0033485', 'name': 'Gentiatibetine'}, {'DB_ID': 'HMDB0033589', 'name': 'Ethyl 2-aminobenzoate'}, {'DB_ID': 'HMDB0034169', 'name': 'Methyl N-methylanthranilate'}]}	('C9H11NO2_165.078979', '', 1)	[]
228.0270047	1.6184143	kp46_225.015	13C/12C*2,M+H+	None	225.01497643322998				[]
226.0242111	1.3825	kp46_225.015	M0,M+H+	None	225.01497643322998				[]
176.0314828	1.3426102	kp47_153.0426	M0,M+H+	['C7H7NO3']	153.0426437333435	6-Methoxy-pyridine-3-carboxylic acid	{'C7H7NO3': [{'DB_ID': 'HMDB0059749', 'name': '6-Methoxy-pyridine-3-carboxylic acid'}, {'DB_ID': 'HMDB0059811', 'name': '2-Nitro-p-cresol'}, {'DB_ID': 'HMDB0001476', 'name': '3-Hydroxyanthranilic acid'}, {'DB_ID': 'HMDB0001972', 'name': '3-Aminosalicylic acid'}, {'DB_ID': 'HMDB0014378', 'name': 'Aminosalicylic Acid'}, {'DB_ID': 'HMDB0014389', 'name': 'Mesalazine'}]}	('C7H7NO3_153.042593', '', 1)	[]
154.0503576	1.3472514	kp47_153.0426	M0,Na/H	['C7H7NO3']	153.0426437333435	6-Methoxy-pyridine-3-carboxylic acid	{'C7H7NO3': [{'DB_ID': 'HMDB0059749', 'name': '6-Methoxy-pyridine-3-carboxylic acid'}, {'DB_ID': 'HMDB0059811', 'name': '2-Nitro-p-cresol'}, {'DB_ID': 'HMDB0001476', 'name': '3-Hydroxyanthranilic acid'}, {'DB_ID': 'HMDB0001972', 'name': '3-Aminosalicylic acid'}, {'DB_ID': 'HMDB0014378', 'name': 'Aminosalicylic Acid'}, {'DB_ID': 'HMDB0014389', 'name': 'Mesalazine'}]}	('C7H7NO3_153.042593', '', 1)	[]
120.0813364	1.4223465	kp48_119.0745	M0,M+H+	None	119.07452253323001				[]
121.0856166	1.3914883	kp48_119.0745	13C/12C,M+H+	None	119.07452253323001				[]
372.187144	1.6204642	kp49_363.1539	13C/12C*8,M+H+	None	363.1539391998967				[]
364.160677	1.4506397	kp49_363.1539	M0,M+H+	None	363.1539391998967				[]
394.171506	1.5436106	kp49_363.1539	13C/12C*8,Na/H	None	363.1539391998967				[]
311.0315969	1.8191181	kp50_281.0209	13C/12C*7,Na/H	['C9H15NO3S3']	281.02089576656334	Ajocysteine	{'C9H15NO3S3': [{'DB_ID': 'HMDB0041052', 'name': 'Ajocysteine'}]}	('C9H15NO3S3_281.021405', '', 1)	[]
304.0140686	1.821137	kp50_281.0209	M0,Na/H	['C9H15NO3S3']	281.02089576656334	Ajocysteine	{'C9H15NO3S3': [{'DB_ID': 'HMDB0041052', 'name': 'Ajocysteine'}]}	('C9H15NO3S3_281.021405', '', 1)	[]
289.0498212	1.8191181	kp50_281.0209	13C/12C*7,M+H+	['C9H15NO3S3']	281.02089576656334	Ajocysteine	{'C9H15NO3S3': [{'DB_ID': 'HMDB0041052', 'name': 'Ajocysteine'}]}	('C9H15NO3S3_281.021405', '', 1)	[]
729.1653206	1.8431658	kp51_728.1605	M0,M+H+	None	728.1604712665634				[]
731.1807655	1.841142	kp51_728.1605	13C/12C*2,M+H+	None	728.1604712665634				[]
751.1458671	1.8437594	kp51_728.1605	M0,Na/H	None	728.1604712665634				[]
236.0902925	1.9640595	kp52_213.0989	M0,Na/H	['C10H15NO4']	213.09888856656332	2-(2,6-dihydroxy-3,4-dimethoxycyclohexylidene)acetonitrile	{'C10H15NO4': [{'DB_ID': 'HMDB0125517', 'name': '2-(2,6-dihydroxy-3,4-dimethoxycyclohexylidene)acetonitrile'}]}	('C10H15NO4_213.100108', '', 1)	[]
223.1332311	1.9089205	kp52_213.0989	13C/12C*9,M+H+	['C10H15NO4']	213.09888856656332	2-(2,6-dihydroxy-3,4-dimethoxycyclohexylidene)acetonitrile	{'C10H15NO4': [{'DB_ID': 'HMDB0125517', 'name': '2-(2,6-dihydroxy-3,4-dimethoxycyclohexylidene)acetonitrile'}]}	('C10H15NO4_213.100108', '', 1)	[]
214.1071665	1.9200826	kp52_213.0989	M0,M+H+	['C10H15NO4']	213.09888856656332	2-(2,6-dihydroxy-3,4-dimethoxycyclohexylidene)acetonitrile	{'C10H15NO4': [{'DB_ID': 'HMDB0125517', 'name': '2-(2,6-dihydroxy-3,4-dimethoxycyclohexylidene)acetonitrile'}]}	('C10H15NO4_213.100108', '', 1)	[]
158.0816801	1.9419253	kp53_146.0378	13C/12C*11,M+H+	['C9H6O2']	146.03781465323	Coumarin	{'C9H6O2': [{'DB_ID': 'HMDB0001218', 'name': 'Coumarin'}, {'DB_ID': 'HMDB0002359', 'name': 'Phenylpropiolic acid'}, {'DB_ID': 'HMDB0032938', 'name': 'Chromone'}, {'DB_ID': 'HMDB0033183', 'name': '2-Benzofurancarboxaldehyde'}]}	('C9H6O2_146.036779', '', 1)	[]
180.0646355	1.9487917	kp53_146.0378	13C/12C*11,Na/H	['C9H6O2']	146.03781465323	Coumarin	{'C9H6O2': [{'DB_ID': 'HMDB0001218', 'name': 'Coumarin'}, {'DB_ID': 'HMDB0002359', 'name': 'Phenylpropiolic acid'}, {'DB_ID': 'HMDB0032938', 'name': 'Chromone'}, {'DB_ID': 'HMDB0033183', 'name': '2-Benzofurancarboxaldehyde'}]}	('C9H6O2_146.036779', '', 1)	[]
188.0710767	2.2279189	kp53_146.0378	M0,ACN	['C9H6O2']	146.03781465323	Coumarin	{'C9H6O2': [{'DB_ID': 'HMDB0001218', 'name': 'Coumarin'}, {'DB_ID': 'HMDB0002359', 'name': 'Phenylpropiolic acid'}, {'DB_ID': 'HMDB0032938', 'name': 'Chromone'}, {'DB_ID': 'HMDB0033183', 'name': '2-Benzofurancarboxaldehyde'}]}	('C9H6O2_146.036779', '', 1)	[]
147.0442482	2.1897018	kp53_146.0378	M0,M+H+	['C9H6O2']	146.03781465323	Coumarin	{'C9H6O2': [{'DB_ID': 'HMDB0001218', 'name': 'Coumarin'}, {'DB_ID': 'HMDB0002359', 'name': 'Phenylpropiolic acid'}, {'DB_ID': 'HMDB0032938', 'name': 'Chromone'}, {'DB_ID': 'HMDB0033183', 'name': '2-Benzofurancarboxaldehyde'}]}	('C9H6O2_146.036779', '', 1)	[]
177.0550141	2.0629992	kp53_146.0378	13C/12C*8,Na/H	['C9H6O2']	146.03781465323	Coumarin	{'C9H6O2': [{'DB_ID': 'HMDB0001218', 'name': 'Coumarin'}, {'DB_ID': 'HMDB0002359', 'name': 'Phenylpropiolic acid'}, {'DB_ID': 'HMDB0032938', 'name': 'Chromone'}, {'DB_ID': 'HMDB0033183', 'name': '2-Benzofurancarboxaldehyde'}]}	('C9H6O2_146.036779', '', 1)	[]
236.0532568	1.9518129	kp54_213.063	M0,Na/H	['C9H11NO5']	213.06299243323	Droxidopa	{'C9H11NO5': [{'DB_ID': 'HMDB0015627', 'name': 'Droxidopa'}]}	('C9H11NO5_213.063722', '', 1)	[]
214.0706245	1.9554081	kp54_213.063	M0,M+H+	['C9H11NO5']	213.06299243323	Droxidopa	{'C9H11NO5': [{'DB_ID': 'HMDB0015627', 'name': 'Droxidopa'}]}	('C9H11NO5_213.063722', '', 1)	[]
221.0924104	1.8211364	kp54_213.063	13C/12C*7,M+H+	['C9H11NO5']	213.06299243323	Droxidopa	{'C9H11NO5': [{'DB_ID': 'HMDB0015627', 'name': 'Droxidopa'}]}	('C9H11NO5_213.063722', '', 1)	[]
176.0322101	2.4120138	kp55_153.0431	M0,Na/H	['C7H7NO3']	153.04309738323	6-Methoxy-pyridine-3-carboxylic acid	{'C7H7NO3': [{'DB_ID': 'HMDB0059749', 'name': '6-Methoxy-pyridine-3-carboxylic acid'}, {'DB_ID': 'HMDB0059811', 'name': '2-Nitro-p-cresol'}, {'DB_ID': 'HMDB0001476', 'name': '3-Hydroxyanthranilic acid'}, {'DB_ID': 'HMDB0001972', 'name': '3-Aminosalicylic acid'}, {'DB_ID': 'HMDB0014378', 'name': 'Aminosalicylic Acid'}, {'DB_ID': 'HMDB0014389', 'name': 'Mesalazine'}]}	('C7H7NO3_153.042593', '', 1)	[]
154.0505376	2.403589	kp55_153.0431	M0,M+H+	['C7H7NO3']	153.04309738323	6-Methoxy-pyridine-3-carboxylic acid	{'C7H7NO3': [{'DB_ID': 'HMDB0059749', 'name': '6-Methoxy-pyridine-3-carboxylic acid'}, {'DB_ID': 'HMDB0059811', 'name': '2-Nitro-p-cresol'}, {'DB_ID': 'HMDB0001476', 'name': '3-Hydroxyanthranilic acid'}, {'DB_ID': 'HMDB0001972', 'name': '3-Aminosalicylic acid'}, {'DB_ID': 'HMDB0014378', 'name': 'Aminosalicylic Acid'}, {'DB_ID': 'HMDB0014389', 'name': 'Mesalazine'}]}	('C7H7NO3_153.042593', '', 1)	[]
340.1369001	2.1643999	kp56_312.1314	13C/12C*5,Na/H	None	312.13143553323				[]
335.1241795	2.299504	kp56_312.1314	M0,Na/H	None	312.13143553323				[]
318.1554248	2.1722145	kp56_312.1314	13C/12C*5,M+H+	None	312.13143553323				[]
315.1426036	2.098749	kp56_312.1314	13C/12C*2,M+H+	None	312.13143553323				[]
315.1417818	1.9642318	kp57_314.1362	M0,M+H+	['C18H20NO4']	314.13619808323	Litcubinine	{'C18H20NO4': [{'DB_ID': 'HMDB0032650', 'name': 'Litcubinine'}]}	('C18H20NO4_314.139233', '', 1)	[]
318.1552323	1.9825073	kp57_314.1362	13C/12C*3,M+H+	['C18H20NO4']	314.13619808323	Litcubinine	{'C18H20NO4': [{'DB_ID': 'HMDB0032650', 'name': 'Litcubinine'}]}	('C18H20NO4_314.139233', '', 1)	[]
473.1296558	1.9908663	kp58_470.1152	13C/12C*2,M+H+	None	470.1151755998925				[]
511.0858655	1.984567	kp58_470.1152	13C/12C*2,K/H	None	470.1151755998925				[]
495.1117615	1.9866982	kp58_470.1152	13C/12C*2,Na/H	None	470.1151755998925				[]
499.1215037	2.0215375	kp58_470.1152	13C/12C*6,Na/H	None	470.1151755998925				[]
471.1267755	2.162424	kp58_470.1152	M0,M+H+	None	470.1151755998925				[]
472.1226474	2.331791	kp58_470.1152	13C/12C,M+H+	None	470.1151755998925				[]
481.2038301	2.023562	kp59_477.186	13C/12C*3,M+H+	None	477.18598503323				[]
478.1927579	2.023562	kp59_477.186	M0,M+H+	None	477.18598503323				[]
577.1909739	2.0332372	kp60_572.1721	13C/12C*4,M+H+	None	572.17206653323				[]
573.1811321	2.0256011	kp60_572.1721	M0,M+H+	None	572.17206653323				[]
256.1167215	2.308328	kp61_228.1111	13C/12C*5,Na/H	['C10H16N2O4']	228.11107640850724	Prolylhydroxyproline	{'C10H16N2O4': [{'DB_ID': 'HMDB0006695', 'name': 'Prolylhydroxyproline'}, {'DB_ID': 'HMDB0028871', 'name': 'Hydroxyprolyl-Proline'}, {'DB_ID': 'HMDB0040573', 'name': 'Tetraacetylethylenediamine'}, {'DB_ID': 'HMDB0094651', 'name': 'Pyroglutamylvaline'}]}	('C10H16N2O4_228.111007', '', 1)	[]
272.0897673	2.297485	kp61_228.1111	13C/12C*5,K/H	['C10H16N2O4']	228.11107640850724	Prolylhydroxyproline	{'C10H16N2O4': [{'DB_ID': 'HMDB0006695', 'name': 'Prolylhydroxyproline'}, {'DB_ID': 'HMDB0028871', 'name': 'Hydroxyprolyl-Proline'}, {'DB_ID': 'HMDB0040573', 'name': 'Tetraacetylethylenediamine'}, {'DB_ID': 'HMDB0094651', 'name': 'Pyroglutamylvaline'}]}	('C10H16N2O4_228.111007', '', 1)	[]
234.1344334	2.2990549	kp61_228.1111	13C/12C*5,M+H+	['C10H16N2O4']	228.11107640850724	Prolylhydroxyproline	{'C10H16N2O4': [{'DB_ID': 'HMDB0006695', 'name': 'Prolylhydroxyproline'}, {'DB_ID': 'HMDB0028871', 'name': 'Hydroxyprolyl-Proline'}, {'DB_ID': 'HMDB0040573', 'name': 'Tetraacetylethylenediamine'}, {'DB_ID': 'HMDB0094651', 'name': 'Pyroglutamylvaline'}]}	('C10H16N2O4_228.111007', '', 1)	[]
251.1026963	2.0487418	kp61_228.1111	M0,Na/H	['C10H16N2O4']	228.11107640850724	Prolylhydroxyproline	{'C10H16N2O4': [{'DB_ID': 'HMDB0006695', 'name': 'Prolylhydroxyproline'}, {'DB_ID': 'HMDB0028871', 'name': 'Hydroxyprolyl-Proline'}, {'DB_ID': 'HMDB0040573', 'name': 'Tetraacetylethylenediamine'}, {'DB_ID': 'HMDB0094651', 'name': 'Pyroglutamylvaline'}]}	('C10H16N2O4_228.111007', '', 1)	[]
195.0648493	2.4417114	kp62_194.0573	M0,M+H+	['C10H10O4']	194.05729469573	mono-Benzyl malonate	{'C10H10O4': [{'DB_ID': 'HMDB0059721', 'name': 'mono-Benzyl malonate'}, {'DB_ID': 'HMDB0061686', 'name': '2,5-Dihydroxycinnamic acid methyl ester'}, {'DB_ID': 'HMDB0000954', 'name': 'Ferulic acid'}, {'DB_ID': 'HMDB0000955', 'name': 'Isoferulic acid'}, {'DB_ID': 'HMDB0002120', 'name': 'Monoethyl phthalate'}, {'DB_ID': 'HMDB0029663', 'name': 'Vanillin acetate'}, {'DB_ID': 'HMDB0030765', 'name': '(-)-trans-3,4-Dihydro-4,8-dihydroxy-3-methyl-1H-2-benzopyran-1-one'}, {'DB_ID': 'HMDB0032614', 'name': 'Piperonyl acetate'}, {'DB_ID': 'HMDB0032652', 'name': 'Meconine'}, {'DB_ID': 'HMDB0037644', 'name': '3-(2-Hydroxy-3-methoxyphenyl)-2-propenoic acid'}, {'DB_ID': 'HMDB0039606', 'name': 'Repandiol'}, {'DB_ID': 'HMDB0125096', 'name': '3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0125524', 'name': '(2E)-3-(3-hydroxy-5-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0125588', 'name': '3-(3-hydroxy-5-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0127500', 'name': '3-(4-methoxyphenyl)-2-oxopropanoic acid'}, {'DB_ID': 'HMDB0131137', 'name': '3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131171', 'name': '(2Z)-2-hydroxy-3-(4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131172', 'name': '(2E)-3-(2-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131173', 'name': '3-(4-methoxyphenyl)oxirane-2-carboxylic acid'}, {'DB_ID': 'HMDB0134088', 'name': '3-(2-hydroxy-3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0135741', 'name': '3-(2-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0137510', 'name': '3-(4-hydroxy-2-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0140957', 'name': '(2E)-3-(3-hydroxy-2-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0141263', 'name': '(2Z)-2-hydroxy-3-(3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0141265', 'name': '3-(3-methoxyphenyl)-2-oxopropanoic acid'}, {'DB_ID': 'HMDB0142175', 'name': '2-benzylpropanedioic acid'}]}	('C10H10O4_194.057909', '', 1)	[]
236.0323343	2.0626714	kp62_194.0573	13C/12C*3,K/H	['C10H10O4']	194.05729469573	mono-Benzyl malonate	{'C10H10O4': [{'DB_ID': 'HMDB0059721', 'name': 'mono-Benzyl malonate'}, {'DB_ID': 'HMDB0061686', 'name': '2,5-Dihydroxycinnamic acid methyl ester'}, {'DB_ID': 'HMDB0000954', 'name': 'Ferulic acid'}, {'DB_ID': 'HMDB0000955', 'name': 'Isoferulic acid'}, {'DB_ID': 'HMDB0002120', 'name': 'Monoethyl phthalate'}, {'DB_ID': 'HMDB0029663', 'name': 'Vanillin acetate'}, {'DB_ID': 'HMDB0030765', 'name': '(-)-trans-3,4-Dihydro-4,8-dihydroxy-3-methyl-1H-2-benzopyran-1-one'}, {'DB_ID': 'HMDB0032614', 'name': 'Piperonyl acetate'}, {'DB_ID': 'HMDB0032652', 'name': 'Meconine'}, {'DB_ID': 'HMDB0037644', 'name': '3-(2-Hydroxy-3-methoxyphenyl)-2-propenoic acid'}, {'DB_ID': 'HMDB0039606', 'name': 'Repandiol'}, {'DB_ID': 'HMDB0125096', 'name': '3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0125524', 'name': '(2E)-3-(3-hydroxy-5-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0125588', 'name': '3-(3-hydroxy-5-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0127500', 'name': '3-(4-methoxyphenyl)-2-oxopropanoic acid'}, {'DB_ID': 'HMDB0131137', 'name': '3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131171', 'name': '(2Z)-2-hydroxy-3-(4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131172', 'name': '(2E)-3-(2-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131173', 'name': '3-(4-methoxyphenyl)oxirane-2-carboxylic acid'}, {'DB_ID': 'HMDB0134088', 'name': '3-(2-hydroxy-3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0135741', 'name': '3-(2-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0137510', 'name': '3-(4-hydroxy-2-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0140957', 'name': '(2E)-3-(3-hydroxy-2-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0141263', 'name': '(2Z)-2-hydroxy-3-(3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0141265', 'name': '3-(3-methoxyphenyl)-2-oxopropanoic acid'}, {'DB_ID': 'HMDB0142175', 'name': '2-benzylpropanedioic acid'}]}	('C10H10O4_194.057909', '', 1)	[]
205.0977865	2.2426121	kp62_194.0573	13C/12C*10,M+H+	['C10H10O4']	194.05729469573	mono-Benzyl malonate	{'C10H10O4': [{'DB_ID': 'HMDB0059721', 'name': 'mono-Benzyl malonate'}, {'DB_ID': 'HMDB0061686', 'name': '2,5-Dihydroxycinnamic acid methyl ester'}, {'DB_ID': 'HMDB0000954', 'name': 'Ferulic acid'}, {'DB_ID': 'HMDB0000955', 'name': 'Isoferulic acid'}, {'DB_ID': 'HMDB0002120', 'name': 'Monoethyl phthalate'}, {'DB_ID': 'HMDB0029663', 'name': 'Vanillin acetate'}, {'DB_ID': 'HMDB0030765', 'name': '(-)-trans-3,4-Dihydro-4,8-dihydroxy-3-methyl-1H-2-benzopyran-1-one'}, {'DB_ID': 'HMDB0032614', 'name': 'Piperonyl acetate'}, {'DB_ID': 'HMDB0032652', 'name': 'Meconine'}, {'DB_ID': 'HMDB0037644', 'name': '3-(2-Hydroxy-3-methoxyphenyl)-2-propenoic acid'}, {'DB_ID': 'HMDB0039606', 'name': 'Repandiol'}, {'DB_ID': 'HMDB0125096', 'name': '3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0125524', 'name': '(2E)-3-(3-hydroxy-5-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0125588', 'name': '3-(3-hydroxy-5-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0127500', 'name': '3-(4-methoxyphenyl)-2-oxopropanoic acid'}, {'DB_ID': 'HMDB0131137', 'name': '3-(3-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131171', 'name': '(2Z)-2-hydroxy-3-(4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131172', 'name': '(2E)-3-(2-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0131173', 'name': '3-(4-methoxyphenyl)oxirane-2-carboxylic acid'}, {'DB_ID': 'HMDB0134088', 'name': '3-(2-hydroxy-3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0135741', 'name': '3-(2-hydroxy-4-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0137510', 'name': '3-(4-hydroxy-2-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0140957', 'name': '(2E)-3-(3-hydroxy-2-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0141263', 'name': '(2Z)-2-hydroxy-3-(3-methoxyphenyl)prop-2-enoic acid'}, {'DB_ID': 'HMDB0141265', 'name': '3-(3-methoxyphenyl)-2-oxopropanoic acid'}, {'DB_ID': 'HMDB0142175', 'name': '2-benzylpropanedioic acid'}]}	('C10H10O4_194.057909', '', 1)	[]
